"id","name","title","gender","birth_date","death_date","min_offset_to_royal","min_dist_to_royal","x","y"
"I2795","Gustaf  (Ryding)","","M",1971,,"5","8",-22.1936127345793,407.330725328924
"I2796","Charlotte  (Ryding)","","F",1974,,"5","8",-67.9167698331294,394.375293054621
"I2797","Esben  (Coljach)","","M",1947,,"5","8",-140.515990725742,510.171610493181
"I2798","Ebba  (Gyllenkrok)","","F",1918,,"5","7",-112.903803790068,630.874764286571
"I2799","Ebba ","","F",1945,,"5","7",-130.943548172176,525.660733001824
"I2800","Pontus  (Reutersward)","","M",1943,,"5","8",-108.256264077319,518.600296662668
"I2801","Gustaf  (Reutersward)","","M",1971,,"5","8",-110.731279801622,406.094578512006
"I2802","Anna  (Reutersward)","","F",1973,,"5","8",-128.566118020525,396.269624766731
"I2803","Gertrude  (Ollen)","","F",1916,,"5","7",-120.035874907737,632.891718628411
"I2804","Christina ","","F",1951,,"5","7",-118.925400745647,508.49317120221
"I2805","Peter  (Langenskiold)","Baron","M",1950,,"5","8",-144.181463953281,492.344432986227
"I2806","Birgitta ","","F",1953,,"5","7",-122.975659771775,501.687098562542
"I2807","Carl ","","M",1955,,"5","7",-128.944922080532,491.955058760723
"I2808","Tore  (Nilert)","","M",1915,,"5","7",-168.487446684215,639.071633230964
"I2809","Jan  (Nilert)","","M",1950,,"5","7",-175.807792869203,514.995961195679
"I2810","Charlotte  (Nilert)","","F",1952,,"5","7",-162.635154941289,505.803080086831
"I2811","Anne Marie (Nilert)","","F",1954,,"5","7",-181.662868109812,497.42389264618
"I2812","Gerty  (Borjesson)","","F",1910,,"5","6",-130.580368081518,667.595170621633
"I2813","Claes ","","M",1942,,"5","6",-136.583542651816,541.193432041615
"I2814","Birgitta  (Magnusson)","","F",1943,,"5","7",-140.116347133941,521.522861065574
"I2815","Carl Johann","","M",1970,,"5","7",-151.749518026211,414.242521856391
"I2816","Louise ","","F",1973,,"5","7",-141.581264032506,401.297869746324
"I2817","Carl Marten (Fleetwood)","Baron","M",1885,1966,"5","6",-116.514527806902,771.906416565017
"I2818","Hugo  (Cedergren)","","M",1891,1971,"5","6",-176.861411576923,750.066732889146
"I2819","Estelle  (Manville)","","F",1904,,"5","6",-138.950305662903,688.938918089458
"I2820","Gustaf ","","M",1930,1966,"5","6",-134.036129339751,604.381675232224
"I2821","Folke ","","M",1931,,"5","6",-141.951083487153,585.024594651649
"I2822","Fredrik Oscar","","M",1934,1934,"5","6",-122.61780297586,593.838779117066
"I2823","Bertil ","","M",1925,,"5","6",-129.309606236489,620.354771879558
"I2824","Christine  (Glahns)","","F",1932,,"5","7",-153.385093524358,564.96857401927
"I2825","Anna ","","F",1956,,"5","7",-167.257422785108,479.88725573288
"I2826","Folke ","","M",1958,,"5","7",-138.461639343563,473.364897685527
"I2827","Maria ","","F",1962,,"5","7",-152.62104585729,457.991716730683
"I2828","Gunnar ","","M",1963,,"5","7",-172.230641079758,454.574126848054
"I2829","Margaretha ","","F",1899,1977,"5","3",-168.994126475328,730.626580317962
"I2830","Axel of Denmark","","M",1899,,"5","4",-129.593748804878,721.679750512697
"I2831","Elsa  (von Rosen)","Countess","F",1904,,"5","4",-97.2339894695741,686.407708568025
"I2832","Madeline Bernadotte","Countess","F",1938,,"5","4",-82.2090236366549,553.881596090216
"I2833","Charles de Schooten (Ullens)","Count","M",1927,,"5","5",-59.7881334198745,582.878014747399
"I2834","Marie Christine (Ullens)","","F",1964,,"5","5",-75.6008258095075,450.319552152393
"I2835","Jean Charles (Ullens)","","M",1965,,"5","5",-81.6048764516905,441.990474592697
"I2836","Astrid  (Ullens)","","F",1970,,"5","5",-68.0275109347527,421.819115386238
"I2837","Sophie  (Ullens)","","F",1972,,"5","5",-71.8665863777752,411.847068974245
"I2838","Ann  (Larsson)","","F",1921,,"5","4",-101.247245560015,625.319391915554
"I2839","Mary ","","F",1882,1962,"6","5",-15.4152212525261,779.236364782132
"I2840","Roland  (Bonaparte)","Prince","M",1857,,"6","6",-11.1702917887643,861.353879047262
"I2841","Irene  (Ovchinnikov)","","F",1904,,"6","6",-8.44648280919182,694.294429262046
"I2842","Eugenia  (Oldenburg)","","F",1910,,"6","5",-3.49167006281754,678.725251226226
"I2843","Dominic  (Radziwill)","Prince","M",1911,1976,"6","6",-16.0706437323345,666.534955517891
"I2844","Raymond of Castel","Duke","M",1907,,"6","6",-48.9595303125659,681.592642606588
"I2845","Anastasia  (Stewart)","","F",1883,1923,"6","5",163.559669931349,764.175147053066
"I2846","Francis of Guise","","F",1902,1953,"6","5",179.880968645246,713.508292931866
"I2847","Perikles Joannides","","M",1881,1965,"6","5",27.3096687890245,786.715389723879
"I2848","Michael  (Oldenburg)","","M",1939,,"6","5",153.605242521989,569.303318712903
"I2849","Marina  (Karella)","","F",1940,,"6","6",149.026715823901,539.365514152045
"I2850","Louise ","","F",1726,1756,"5","9",-149.754398838666,1115.59073109205
"I2851","Ernest Frederick III of Saxe-","Duke","M",1727,1780,"5","10",-123.230675907014,1111.10053959266
"I2852","Gustaf III ","King of Sweden","M",1746,1792,"5","9",-150.951493543245,1092.80753070243
"I2853","William I of Hesse-Cassel","Elector","M",1743,1821,"5","9",-81.4012312951411,1098.09886043815
"I2854","Charles ","","M",1680,1729,"5","11",-140.869867258951,1173.03318631535
"I2855","William ","","M",1687,1705,"5","11",-130.439700371412,1164.02320980488
"I2856","Anne Sophia","","F",1647,1717,"5","12",-102.280147148976,1199.20796376377
"I2857","Frederica ","","F",1649,1704,"5","12",-129.355193161483,1197.44192604862
"I2858","Ulrica ","","F",1656,1693,"5","12",-92.5354597662277,1188.15163550834
"I2859","Charles XI ","King of Sweden","M",1655,1697,"5","13",-76.7920491490832,1188.1304657871
"I2860","Ulrich ","","M",1578,1624,"6","13",-11.503494928138,1257.81044482151
"I2861","Augusta ","","F",1580,1639,"6","13",0.504114007955141,1253.24586421235
"I2862","Hedwig ","","F",1581,1641,"6","13",6.93812238565054,1257.13583951939
"I2863","Christopher III ","King of Denmark","M",1416,1448,"6","16",201.415067653,1383.84346753417
"I2864","Christina ","","F",1461,1521,"6","17",285.415244943936,1352.10666470109
"I2865","Anne  (de la Tour)","","F",1512,,"6","18",-42.6583753171729,1311.82313775999
"I2866","Alexander ","Bishop of Moray","M",1534,,"6","18",-50.2341436966125,1300.40925146181
"I2867","James ","Duke of Ross","M",1476,1503,"6","16",163.477798789901,1340.78270241774
"I2868","John ","Earl of Mar","M",1479,1503,"6","16",144.78852912508,1337.17442400849
"I2869","Edward ","Earl of Carrick","M",1258,1318,"6","23",296.497769933704,1489.91723794146
"I2870","Thomas ","","M",1247,1307,"6","23",221.552745943088,1497.43767974447
"I2871","Alexander ","","M",1247,1307,"6","23",265.148052776531,1489.55950445094
"I2872","Nigel ","","M",1246,1306,"6","23",294.822729473891,1500.5095486253
"I2873","Isabel ","","F",1358,,"6","23",252.662743684292,1435.1164928476
"I2874","Mary Christina of Sicily","","F",1806,1878,"8","6",288.282628184444,986.286181381177
"I2875","Antonia of Sicily","","F",1784,1806,"8","7",351.071306462597,1027.02974808413
"I2876","Isabella of Portugal","","F",1797,1818,"8","7",278.058322497986,1003.69357704508
"I2877","Mary Josepha","","F",1803,1829,"8","7",304.446810303173,992.28609754745
"I2878","Charles IV ","","M",1748,1819,"8","7",310.07795489915,1084.57743596759
"I2879","Maria Louisa of Parma","","F",1751,1819,"8","7",290.477990085936,1077.08030953637
"I2880","Charles III ","King of Spain","M",1716,1788,"8","8",303.120906913833,1122.59638534838
"I2881","Mary Amalia","","F",1724,1760,"8","8",316.123519681422,1114.09811034865
"I2882","Mary Anne of Bavaria","","F",1660,1690,"8","10",268.255100010132,1186.19663417117
"I2883","Mary Louise","","F",1688,1714,"8","10",366.525134319357,1159.9750915942
"I2884","Charles ","Duke of Styria","M",1540,1590,"4.33333333333333","14",-66.8057133229245,1286.53819313162
"I2885","Philip I the Handsome","King of Castile","M",1478,1506,"4.33333333333333","16",-170.704554479954,1353.25868994737
"I2886","Germaine of Narbonne","","F",1476,1536,"4.33333333333333","18",-268.114559284064,1352.42482419673
"I2887","Isabella ","","F",1470,1498,"4.33333333333333","18",-265.194476009669,1362.23344097121
"I2888","Mary ","","F",1482,1517,"4.33333333333333","18",-276.288237867499,1349.04592898132
"I2889","John ","","M",1478,1497,"4.33333333333333","18",-291.478755270353,1353.15721241884
"I2890","Alphonso of Portugal","","M",1475,1491,"4.33333333333333","19",-208.112016113468,1360.60534871964
"I2891","Emanuel ","King of Portugal","M",1469,1521,"6","17",-73.0160781778442,1356.35146433095
"I2892","Margaret ","","F",1480,1530,"4.33333333333333","19",-284.264636219405,1340.2388596023
"I2893","Philibert II ","Duke of Savoy","M",1444,1504,"4.33333333333333","20",-261.427235524848,1378.31215459086
"I2894","Eleanor ","","F",1498,1558,"6","16",-73.2314039061872,1324.56940097439
"I2895","Henry XXIV Reuss-Ebersdorf","Count","M",1724,1779,"4.5","7",-201.026909323284,1116.37134074073
"I2896","Caroline Erbach-Schonberg","Countess","F",1727,1795,"4.5","7",-216.696461557824,1108.35023157142
"I2897","Ernest Frederick of Saxe-Coburg","Duke","M",1724,1800,"4.5","7",-209.373136217562,1114.39911939301
"I2898","Sophia Antonia of Brunswick","Princess","F",1724,1802,"4.5","7",-231.965190385942,1113.05772094657
"I2899","Michael of Portugal","Prince","M",1832,,"2.5","5",-388.169948899644,934.235116299456
"I2900","Emanuel of Orleans","Duke of Vendome","M",1872,1931,"2.5","6",-383.60368596267,816.77248396593
"I2901","Louise ","","F",1858,1924,"2.5","7",-312.222788255808,873.710072286979
"I2902","Stephanie ","","F",1864,1945,"2.5","7",-324.072340613438,855.378219221692
"I2903","Clementine ","","F",1872,1955,"2.5","7",-296.05954415675,828.628481627369
"I2904","Victor ","Prince Napoleon","M",1862,1926,"2.5","8",-276.596032112192,852.184413917031
"I2905","Rudolph of Austria","Crown Prince","M",1858,1889,"2.5","8",-363.23737340165,869.070429582151
"I2906","Elemer ","Prince Lonyai","M",1863,1946,"2.5","8",-391.179326583392,851.740941494676
"I2907","Philip of Saxe-Coburg","Prince","M",1844,1921,"2.5","8",-275.533706437431,905.187077099926
"I2908","Sophia ","","F",1760,1776,"4.5","7",-228.85903963589,1073.94701409323
"I2909","Alexandrine of Baden","","F",1820,1904,"5.5","7",-29.4862050864794,959.470245463363
"I2910","Antoinette (Antonia) (Kohary)","","F",1797,1862,"4.5","8",-211.486525485507,997.659750184692
"I2911","Louis I of Hesse-Darmst.","Landgrave","M",1753,1830,"6","6",29.0694499765413,1080.34633258357
"I2912","Louise of Hesse-Darmst.","","F",1761,1829,"6","6",10.0633259086412,1068.29888556279
"I2913","Marie Christine","","F",1603,1663,"4.33333333333333","14",-199.040024711252,1242.28355361779
"I2914","Marie de Bourbon","","F",1608,,"4.33333333333333","15",-245.968623507565,1236.8264337958
"I2915","Ann Marie Louise","Duchess","F",1627,1693,"4.33333333333333","15",-236.050127729943,1215.65349354623
"I2916","Elizabeth Charlotte of Bavaria","","F",1652,1722,"2.5","11",-314.259718474148,1197.98922945511
"I2917","Elizabeth Charlotte","","F",1676,,"2.5","12",-317.614711077087,1170.72557160133
"I2918","Leopold Joseph de Lorraine","Duke","M",1676,,"2.5","13",-367.166163447106,1169.55775777032
"I2919","Francoise Marie de Blois","Mademoiselle","F",1677,1749,"2.5","10",-306.3473814933,1162.40527581511
"I2920","Marie Adelaide of Savoy","","F",1685,1712,"8","12",326.308880286416,1159.54876336971
"I2921","Marie Louise of Orleans","","F",1695,1715,"2.5","11",-217.497705133961,1149.38676756532
"I2922","Ivan of Shestov","","M",1546,,"7.5","13",308.993619573148,1300.41730816585
"I2923","Ivan  (Rayevski)","","M",1556,,"7.5","13",296.825312128224,1291.36499693689
"I2924","Constantine  (Volkonski)","","M",1565,,"7.5","13",331.632795410719,1281.4903285548
"I2925","Zenaida  (Rashevska)","","F",1898,1963,"6","8",108.220068736076,731.999482186216
"I2926","Felix Krzesinski","","M",1847,,"6","9",-53.0178329708485,896.808689381115
"I2927","Valerian  (Karnovich)","","M",1841,,"6","7",114.269995727785,908.222528145519
"I2928","John  (Emery)","","M",1879,,"6","7",-59.0988037209744,791.158003434541
"I2929","Susan  (Deptford)","","F",1931,,"6","4",82.3149600706058,560.156759295751
"I2930","Andrew  (Ferguson)","","M",1978,,"6","4",82.0487332601078,400.062794844535
"I2931","Alice  (Ferguson)","","F",1980,,"6","4",99.1388604909195,390.522627478601
"I2932","Elizabeth (Eliza) (Ferguson)","","F",1985,,"6","4",62.0992074706013,360.069850789719
"I2933","Mervyn Powerscourt (Wingfield)","Viscount","M",1880,1947,"6","5",188.598768245093,799.385206267614
"I2934","Mervyn  (Wingfield)","","M",1836,1904,"6","6",186.630379507492,916.712446917453
"I2935","Julia  (Coke)","Lady","F",1844,1931,"6","6",194.173541118224,902.916455653247
"I2936","Henry Fitzherbert (Wright)","","M",1870,1947,"6","5",127.375511495175,815.861514558645
"I2937","Muriel  (Fletcher)","","F",1873,1955,"6","5",94.475836680946,813.678527949029
"I2938","Henry  (Fletcher)","Col.","M",1833,1879,"6","6",89.5630897781555,920.13484744524
"I2939","Harriet  (Marsham)","Lady","F",1838,1886,"6","6",48.6734560886498,922.262005777976
"I2940","Charles  (Marsham)","Earl of Romney","M",1808,1874,"6","7",28.7372963554148,979.18676868278
"I2941","Margaret -Scott (Montagu-Douglas-)","Lady","F",1811,1836,"6","7",57.676865364719,983.405560419733
"I2942","Charles of Buccleuch (Montagu-Douglas)","Duke","M",1772,1819,"6","8",120.87155782307,1046.6364058216
"I2943","Walter -Scott of Buccleuc (Montagu-Douglas-)","Duke","M",1806,1884,"6","7",67.3189729461729,987.079025589486
"I2944","William -Scott of Buccleuc (Montagu-Douglas-)","Duke","M",1831,1914,"6","6",38.3888484113031,927.13204290109
"I2945","Louisa  (Hamilton)","Lady","F",1836,1912,"6","6",59.2415024403708,916.797977958347
"I2946","Herbert -Scott (Montagu-Douglas-)","Lord","M",1872,1944,"6","5",50.8798482777266,799.436524870538
"I2947","Margaret  (Brand)","Hon.","F",1873,1948,"6","5",-4.2305053287025,797.665728940273
"I2948","Henry  (Brand)","Viscount Hampden","M",1941,1906,"6","6",24.5866367190467,571.200186423412
"I2949","Henry  (Brand)","Viscount Hampden","M",1814,1892,"6","7",-2.54952890809876,935.441284274757
"I2950","Henry of Buccleuch (Scott)","Duke","M",1772,1819,"6","9",189.897695415225,1052.6427467189
"I2951","Francis  (Scott)","Earl of Dalkeith","M",1721,1750,"6","10",191.460886548332,1117.32706184669
"I2952","Francis of Buccleuch (Scott)","Duke","M",1695,1751,"6","11",139.558543653654,1151.08371984959
"I2953","Thomas of Leicester (Coke)","Earl","M",1822,1902,"6","7",219.859733866183,955.97770334904
"I2954","Thomas of Leicester (Coke)","Earl","M",1754,1842,"6","8",217.290635550389,1068.05823910158
"I2955","Anne  (Keppel)","Lady","F",1803,1844,"6","8",216.164766856004,993.586764014238
"I2956","William of Albemarle (Keppel)","Earl","M",1724,1772,"6","9",209.405390674527,1106.2448534474
"I2957","Richard ","","M",1060,1120,"6","27",-16.1599297352039,1607.02182462623
"I2958","Eugenie Victoria Helen (Windsor)","Princess","F",1990,,"6","2",64.867389278612,326.457032392041
"I2959","Ayesha  (Makim)","","F",1986,,"6","5",124.169520336356,341.582692081258
"I2960","Paul  (Mowatt)","","M",1962,,"6","6",76.1677280704403,427.675340483294
"I2961","  (Mowatt)","","F",1990,,"6","6",88.677655261307,319.531193624111
"I2962","Victoria  (Lockwood)","","F",1964,,"6","5",24.4752256280164,420.908493885125
"I2963","Kitty ","","F",1991,,"6","5",26.5862314243438,316.114985991028
"I2964","Olga ","Princess","F",1902,,"6","5",82.4224565660547,712.376915486288
"I2965","Paul of Yugoslavia","Prince","M",1902,,"6","6",139.381851575344,701.499391985928
"I2966","Son ","","M",1927,,"6","6",112.269038127258,609.228032448035
"I2967","Elizabeth ","","F",1902,,"6","5",34.8501852507472,719.822495055415
"I2968","Peter  (Phillips)","Major","M",1923,,"6","3",47.5670000394582,615.109544747993
"I2969","Sylvana  (Tomaselli)","","F",1957,,"6","6",167.67103601023,470.884933298007
"I2970","John Paul (Jones)","","M",1957,,"6","7",140.136131203876,462.204712916118
"I2971","Max  (Tomaselli)","","M",1932,,"6","7",164.547226094422,569.23309363329
"I2972","Josiane  (Derners)","Madame","F",1932,,"6","7",146.413258806415,571.602861001981
"I2973","Antoinette ","","F",1778,,"4.5","7",-199.141902673102,1044.12926760564
"I2974","Sophie ","","F",1778,,"4.5","7",-221.326650752176,1040.65609537395
"I2975","Julie ","","F",1778,,"4.5","7",-208.167247772771,1042.59048046968
"I2976","Emich Karl of Leiningen","Prince","M",1762,1814,"5.5","6",-81.7146415393213,1066.2181839007
"I2977","Lucy  (Lindsay-Hogg)","","F",1930,,"6","4",46.1937990193676,573.827495803275
"I2978","Frances  (Armstrong-Jones)","Lady","F",1979,,"6","4",40.6079781602045,387.722205577579
"I2979","Julia  (Rawlinson)","","F",1964,,"6","6",148.6444253675,423.943998468845
"I2980","Athol  (Schmith)","","M",1923,,"6","6",16.4354661854778,614.111975003408
"I2981","  (Schmith)","","M",1943,,"6","6",35.5955977459624,537.568361552872
"I2982","Erwin  (Stein)","","M",1901,,"6","6",127.377657212244,698.005931707822
"I2983","Sophie ","","F",1901,,"6","6",96.4751442720123,698.554929735658
"I2984","Alexander (Sachie) (McCorquodale)","","M",1898,,"6","5",71.8318503237064,709.170088803158
"I2985","Gerald  (Legge)","Earl Dartmouth","M",1929,,"6","5",140.265568909166,585.637416329902
"I2986","Hugh  (McCorquodale)","","M",1900,,"6","6",-15.7412008773448,708.740609054917
"I2987","Harold  (McCorquodale)","","M",1875,,"6","7",-34.9096961420893,799.740591853149
"I2988","Gracie ","","F",1875,,"6","7",-10.2579272147166,799.25115428273
"I2989","Ian  (McCorquodale)","","M",1937,,"6","6",18.0205114204151,580.224917745139
"I2990","  (Legge)","","",1954,,"6","5",147.002483436131,496.048238240413
"I2991","  (Legge)","","",1954,,"6","5",125.825893777038,494.681420728099
"I2992","  (Legge)","","",1954,,"6","5",117.719792291781,494.652431312989
"I2993","  (Legge)","","",1954,,"6","5",136.221408772738,492.927520168786
"I2994","Humphrey  (Legge)","Hon.","M",1904,,"6","6",156.311299158242,681.65125683368
